company_name,ico,segment,is_client,play_type,employee_count,current_acv_eur,potential_acv_eur,whitespace_eur,current_products,top_upsell,all_upsells,competitor_tools,nearest_renewal,days_to_renewal
E.N.S. INTERNATIONAL s.r.l.,,unknown,False,greenfield,,0,2200,2200,,,,,,
E-mobilita Teplárny Brno,,unknown,False,greenfield,,0,2200,2200,,,,,,
e-comer,,unknown,False,greenfield,,0,2200,2200,,,,,,
dynamická portálová centra,,unknown,False,greenfield,,0,2200,2200,,,,,,
DT Grinder Hungary Kft.,,unknown,False,greenfield,,0,2200,2200,,,,,,
DR.-ING. GEORG WAZAU,,unknown,False,greenfield,,0,2200,2200,,,,,,
DocuX,,unknown,False,greenfield,,0,2200,2200,,,,,,
DLyte,,unknown,False,greenfield,24,0,2200,2200,,,,,,
DKI Srl,,unknown,False,greenfield,13,0,2200,2200,,,,,,
DistSense,,unknown,False,greenfield,,0,2200,2200,,,,,,
Digitalization of luminaires,,unknown,False,greenfield,,0,2200,2200,,,,,,
Digital Clerk,,unknown,False,greenfield,18,0,2200,2200,,,,,,
DIAHON Werkzeuge GmbH + Co. KG,,unknown,False,greenfield,,0,2200,2200,,,,,,
Di.Gi.Emme S.r.l.,,unknown,False,greenfield,21,0,2200,2200,,,,,,
Development Network Nonprofit Ltd.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Depureco Industrial Vacuums Srl,,unknown,False,greenfield,15,0,2200,2200,,,,,,
Dentrit Mentor Kft.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Danpla Sp. z o.o.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Danfoss Power Solutions,,unknown,False,displacement,,0,2200,2200,,,,catia; siemens plm; mathcad; pro/engineer; enovia,,
"DAIBAU INTERNATIONAL, D.O.O.",,unknown,False,greenfield,,0,2200,2200,,,,,,
czech smart city awards,,unknown,False,greenfield,,0,2200,2200,,,,,,
Czech Chamber of Architects (CKA),,unknown,False,greenfield,,0,2200,2200,,,,,,
Czech Chamber of Architects,,unknown,False,greenfield,,0,2200,2200,,,,,,
Czech Business Incubator Atlanta Inc.,,unknown,False,greenfield,,0,2200,2200,,,,,,
CYRRTEC,,unknown,False,greenfield,,0,2200,2200,,,,,,
Cybersecurity Innovation Hub,,unknown,False,greenfield,,0,2200,2200,,,,,,
CUBSY,,unknown,False,greenfield,,0,2200,2200,,,,,,
CTU Prague - Faculty of Architecture,,unknown,False,greenfield,16,0,2200,2200,,,,,,
CRG Gripper Systems s. r. o.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Corplex Slovakia s.r.o.,,unknown,False,greenfield,,0,2200,2200,,,,,,
CORAL S.p.a.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Comprag GmbH,,unknown,False,greenfield,8,0,2200,2200,,,,,,
company,,unknown,False,greenfield,,0,2200,2200,,,,,,
ColdSense,,unknown,False,greenfield,,0,2200,2200,,,,,,
COILTECH MAKINA SAN. TIC. A.S,,unknown,False,greenfield,,0,2200,2200,,,,,,
COEL MOTORI,,unknown,False,greenfield,,0,2200,2200,,,,,,
CodingARCH,,unknown,False,greenfield,,0,2200,2200,,,,,,
CODERE,,unknown,False,greenfield,,0,2200,2200,,,,,,
CODE TEAM,,unknown,False,greenfield,,0,2200,2200,,,,,,
CoastOne OY,,unknown,False,greenfield,3,0,2200,2200,,,,,,
Cleveland Lineartechnik GmbH,,unknown,False,greenfield,6,0,2200,2200,,,,,,
CLEMCO GmbH,,unknown,False,greenfield,,0,2200,2200,,,,,,
City For The Future,,unknown,False,greenfield,,0,2200,2200,,,,,,
CinchSeal,,unknown,False,greenfield,34,0,2200,2200,,,,,,
Cidan,,unknown,False,greenfield,14,0,2200,2200,,,,,,
Cevilog,,unknown,False,greenfield,8,0,2200,2200,,,,,,
Centrum pro povrchové úpravy,,unknown,False,greenfield,,0,2200,2200,,,,,,
CENTRUM CHYTRÝCH FASÁD s.r.o.,,unknown,False,greenfield,,0,2200,2200,,,,,,
centra pro letecké struktury,,unknown,False,greenfield,,0,2200,2200,,,,,,
CEMP,,unknown,False,greenfield,,0,2200,2200,,,,,,
Cech topenářů a instalatérů České republiky z.s.a Asociace podniků topenářské techniky,,unknown,False,greenfield,,0,2200,2200,,,,,,
CDMeccanica S.r.l,,unknown,False,greenfield,10,0,2200,2200,,,,,,
CARL VALENTINE,,unknown,False,greenfield,,0,2200,2200,,,,,,
Carl Stahl Kromer,,unknown,False,greenfield,6,0,2200,2200,,,,,,
CAR RENT INNOVATION SRL,,unknown,False,greenfield,,0,2200,2200,,,,,,
Camloc,,unknown,False,greenfield,,0,2200,2200,,,,,,
Cam-Safe,,unknown,False,greenfield,,0,2200,2200,,,,,,
BYK-Gardner GmbH,,unknown,False,greenfield,15,0,2200,2200,,,,,,
BVV Trade Fairs Brno,,unknown,False,greenfield,,0,2200,2200,,,,,,
Busch Group,,unknown,False,greenfield,25,0,2200,2200,,,,,,
Burgdorf GmbH,,unknown,False,greenfield,,0,2200,2200,,,,,,
brousící centra,,unknown,False,greenfield,,0,2200,2200,,,,,,
Brother CEE GmbH,,unknown,False,greenfield,,0,2200,2200,,,,,,
Brankamp,,unknown,False,greenfield,18,0,2200,2200,,,,,,
BISC NETWORK,,unknown,False,greenfield,,0,2200,2200,,,,,,
Biosphärenleuchte®,,unknown,False,greenfield,,0,2200,2200,,,,,,
Bilz Werkzeugfabrik GmbH & Co. KG,,unknown,False,greenfield,36,0,2200,2200,,,,,,
Bernstein AG,,unknown,False,greenfield,,0,2200,2200,,,,,,
Bergamini Officine Meccaniche S.r.l.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Benz GmbH Werkzeugsysteme,,unknown,False,greenfield,36,0,2200,2200,,,,,,
"BELTERRA - židle, stoly, nábytek na míru",,unknown,False,greenfield,,0,2200,2200,,,,,,
Behringer GmbH,,unknown,False,greenfield,20,0,2200,2200,,,,,,
BBN SA,,unknown,False,greenfield,,0,2200,2200,,,,,,
BAYKAL MAKINA SAN. VE TIC. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
BAYKABIKES,,unknown,False,greenfield,,0,2200,2200,,,,,,
Baudrand New Tech Europe,,unknown,False,greenfield,6,0,2200,2200,,,,,,
Baublies AG,,unknown,False,greenfield,15,0,2200,2200,,,,,,
Battery Storage Charger 400 kW,,unknown,False,greenfield,,0,2200,2200,,,,,,
BARACZEK,,unknown,False,greenfield,,0,2200,2200,,,,,,
Bambulab GmbH,,unknown,False,greenfield,17,0,2200,2200,,,,,,
BAF STIVUITOARE LOGISTIC SRL,,unknown,False,greenfield,,0,2200,2200,,,,,,
B.PRO FASTENING Sp. z o.o.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Automated precison GmbH,,unknown,False,greenfield,24,0,2200,2200,,,,,,
"Automa - časopis pro automatizační techniku, s.r.o.",,unknown,False,greenfield,,0,2200,2200,,,,,,
AUER Blasting machines,,unknown,False,greenfield,,0,2200,2200,,,,,,
"Asseco CEIT, a. s.",,unknown,False,greenfield,,0,2200,2200,,,,,,
ASD SYSTEMS,,unknown,False,greenfield,34,0,2200,2200,,,,,,
AS-GW/AQUALOOP grey water treatment plants,,unknown,False,greenfield,,0,2200,2200,,,,,,
archimedes-net,,unknown,False,greenfield,,0,2200,2200,,,,,,
Arcam EBM,,unknown,False,greenfield,,0,2200,2200,,,,,,
APE. sp. z oo.,,unknown,False,greenfield,21,0,2200,2200,,,,,,
ANDRITZ Schuler Pressen GmbH,,unknown,False,greenfield,,0,2200,2200,,,,,,
AMOB Máquinas Ferramentas S. A.,,unknown,False,greenfield,,0,2200,2200,,,,,,
AMDL - normálie na nastroje,,unknown,False,greenfield,,0,2200,2200,,,,,,
Alzmetall GmbH & Co. KG,,unknown,False,greenfield,22,0,2200,2200,,,,,,
Altimet SAS,,unknown,False,greenfield,5,0,2200,2200,,,,,,
ALPHA LASER GmbH,,unknown,False,greenfield,,0,2200,2200,,,,,,
AGATHON AG,,unknown,False,greenfield,,0,2200,2200,,,,,,
AEROEL S.R.L.,,unknown,False,greenfield,14,0,2200,2200,,,,,,
actual okna/bd-plus s.r.o.,,unknown,False,greenfield,,0,2200,2200,,,,,,
ACL S.r.l.,,unknown,False,greenfield,17,0,2200,2200,,,,,,
Accu-Lube GmbH,,unknown,False,greenfield,7,0,2200,2200,,,,,,
Abstraktní obrazy - Zuzana Kulhánková,,unknown,False,greenfield,,0,2200,2200,,,,,,
Absolent AB,,unknown,False,greenfield,,0,2200,2200,,,,,,
"AA 7, s.r.o.",,unknown,False,greenfield,,0,2200,2200,,,,,,
A.Mannesmann Maschinenfabrik GmbH,,unknown,False,greenfield,,0,2200,2200,,,,,,
A.M.P.E.R.E. Deutschland GmbH,,unknown,False,greenfield,10,0,2200,2200,,,,,,
A.E.M. S.r.l. Di Rota & C.,,unknown,False,greenfield,4,0,2200,2200,,,,,,
a karusely,,unknown,False,greenfield,,0,2200,2200,,,,,,
3D-UTU Technologies,,unknown,False,greenfield,18,0,2200,2200,,,,,,
100%REWORK,,unknown,False,greenfield,,0,2200,2200,,,,,,
/ Marshal Office of the Silesian Voivodship,,unknown,False,greenfield,,0,2200,2200,,,,,,
Řídící dokumenty,,unknown,False,greenfield,,0,2200,2200,,,,,,
"ČZ, a. s., Divize Slévárna litiny",,unknown,False,greenfield,16,0,2200,2200,,,,,,
"ČZ, a. s., Divize Slévárna hliníku",,unknown,False,greenfield,16,0,2200,2200,,,,,,
Č.O.B. slévárna s.r.o.,,unknown,False,greenfield,9,0,2200,2200,,,,,,
Zásady ochrany osobních údajů,,unknown,False,greenfield,,0,2200,2200,,,,,,
ZTGK,,unknown,False,greenfield,,0,2200,2200,,,,,,
ZEO Homes s.r.o.,,unknown,False,greenfield,,0,2200,2200,,,,,,
"Zastoupení (mezinárodní, česká)",,unknown,False,greenfield,,0,2200,2200,,,,,,
University Centre for Energy Efficient Buildings (UCEEB),,unknown,False,greenfield,,0,2200,2200,,,,,,
UKONČENÉ PROJEKTY,,unknown,False,greenfield,,0,2200,2200,,,,,,
TES-Slévárna s.r.o.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Technical and Test Institute for Construction in Prague,,unknown,False,greenfield,,0,2200,2200,,,,,,
TAČR ESG ve stavebnictví,,unknown,False,greenfield,,0,2200,2200,,,,,,
Stora Enso Oyj,,unknown,False,greenfield,,0,2200,2200,,,,,,
Stavíme budoucnost,,unknown,False,greenfield,,0,2200,2200,,,,,,
Stavebnictví v číslech,,unknown,False,greenfield,,0,2200,2200,,,,,,
Southmoravian Region,,unknown,False,greenfield,,0,2200,2200,,,,,,
"Slévárna hliníku, s. r. o., Nový Bor",,unknown,False,greenfield,,0,2200,2200,,,,,,
"Slévárna Heunisch, s.r.o. Krásná",,unknown,False,greenfield,,0,2200,2200,,,,,,
Služby pro členy,,unknown,False,greenfield,,0,2200,2200,,,,,,
Skupina pro technickou politiku a jakost ve stavebnictví,,unknown,False,greenfield,,0,2200,2200,,,,,,
Skupina pro sociální otázky,,unknown,False,greenfield,,0,2200,2200,,,,,,
Skupina pro přípravu a realizaci nových jaderných zdrojů (NJZ) v ČR,,unknown,False,greenfield,,0,2200,2200,,,,,,
Skupina pro problematiku bytové výstavby,,unknown,False,greenfield,,0,2200,2200,,,,,,
Skupina pro podporu odborného technického školství,,unknown,False,greenfield,,0,2200,2200,,,,,,
Skupina pro modulární výstavbu a prefabrikaci,,unknown,False,greenfield,,0,2200,2200,,,,,,
Skupina pro legislativu,,unknown,False,greenfield,,0,2200,2200,,,,,,
Skupina pro iniciativu Building Future,,unknown,False,greenfield,,0,2200,2200,,,,,,
Skupina pro ESG,,unknown,False,greenfield,,0,2200,2200,,,,,,
Skupina pro cenovou politiku ve stavebnictví a veřejnou zakázku,,unknown,False,greenfield,,0,2200,2200,,,,,,
Skupina pro BIM,,unknown,False,greenfield,,0,2200,2200,,,,,,
Seznam členů,,unknown,False,greenfield,,0,2200,2200,,,,,,
Sekce malého a středního podnikání,,unknown,False,greenfield,,0,2200,2200,,,,,,
REALKREDIT,,unknown,False,greenfield,,0,2200,2200,,,,,,
PŘIPRAVOVANÉ PROJEKTY,,unknown,False,greenfield,,0,2200,2200,,,,,,
Proč být členem,,unknown,False,greenfield,,0,2200,2200,,,,,,
Protection of whistleblowers,,unknown,False,greenfield,,0,2200,2200,,,,,,
Prezentace,,unknown,False,greenfield,,0,2200,2200,,,,,,
Prevence ve stavebnictví,,unknown,False,greenfield,,0,2200,2200,,,,,,
Pravidla systému 2016,,unknown,False,greenfield,,0,2200,2200,,,,,,
Pravidla systému 10/22,,unknown,False,greenfield,,0,2200,2200,,,,,,
Posílení úrovně sociálního dialogu,,unknown,False,greenfield,,0,2200,2200,,,,,,
Organizační struktura,,unknown,False,greenfield,,0,2200,2200,,,,,,
Nové cesty pro kolektivní vyjednávání a budoucnost odvětví,,unknown,False,greenfield,,0,2200,2200,,,,,,
Newsletter - archiv,,unknown,False,greenfield,,0,2200,2200,,,,,,
National Center for Industry 4.0,,unknown,False,greenfield,,0,2200,2200,,,,,,
"Motor-Jikov Slévárna litiny, a. s.",,unknown,False,greenfield,,0,2200,2200,,,,,,
Mosaic House Design Hotel,,unknown,False,greenfield,,0,2200,2200,,,,,,
Mgr. Ing. Eva Juhová,,unknown,False,greenfield,,0,2200,2200,,,,,,
Mapa stránek,,unknown,False,greenfield,,0,2200,2200,,,,,,
Lumon International Oy,,unknown,False,greenfield,,0,2200,2200,,,,,,
Konference Jádro,,unknown,False,greenfield,,0,2200,2200,,,,,,
Kompetence 4.0,,unknown,False,greenfield,,0,2200,2200,,,,,,
Kolektivní smlouva,,unknown,False,greenfield,,0,2200,2200,,,,,,
"KNAUF INSULATION, spol. s r.o.",,unknown,False,greenfield,,0,2200,2200,,,,,,
Jak se stát členem,,unknown,False,greenfield,,0,2200,2200,,,,,,
IURS - Institute for Sustainable Development of Settlements,,unknown,False,greenfield,,0,2200,2200,,,,,,
International Sustainable Finance Center,,unknown,False,greenfield,,0,2200,2200,,,,,,
Historie svazu a poslání,,unknown,False,greenfield,,0,2200,2200,,,,,,
Future Builders: KDO BUDE V ČESKU STAVĚT?,,unknown,False,greenfield,,0,2200,2200,,,,,,
FINEPbCZ a.s.,,unknown,False,greenfield,,0,2200,2200,,,,,,
EURAC s.r.o. Hradec Králové,,unknown,False,greenfield,,0,2200,2200,,,,,,
"Ernst and Young, s.r.o.",,unknown,False,greenfield,,0,2200,2200,,,,,,
Dotované vzdělávání zaměstnanců,,unknown,False,greenfield,,0,2200,2200,,,,,,
Dodavatelé a certifikáty,,unknown,False,greenfield,,0,2200,2200,,,,,,
Creative Europe Desk CZ - MEDIA,,unknown,False,greenfield,,0,2200,2200,,,,,,
Certifikační orgány,,unknown,False,greenfield,,0,2200,2200,,,,,,
"Bytová výstavba, doprava, energetické úspory",,unknown,False,greenfield,,0,2200,2200,,,,,,
Brussels Representation,,unknown,False,greenfield,,0,2200,2200,,,,,,
BELL HELICOPTERS PRAGUE,,unknown,False,greenfield,,0,2200,2200,,,,,,
BELIMO CZ spol. s r.o.,,unknown,False,greenfield,,0,2200,2200,,,,,,
ATREAns.r.o.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Armacell,,unknown,False,greenfield,,0,2200,2200,,,,,,
Archiv konferencí,,unknown,False,greenfield,,0,2200,2200,,,,,,
Aktuality,,unknown,False,greenfield,,0,2200,2200,,,,,,
‍4CAD Solution,,unknown,False,greenfield,,0,2200,2200,,,,,,
Xgrids,,unknown,False,greenfield,,0,2200,2200,,,,,,
We get around network,,unknown,False,greenfield,13,0,2200,2200,,,,,,
Vectrino,,unknown,False,greenfield,7,0,2200,2200,,,,,,
twinzo | Digital Twins,,unknown,False,greenfield,,0,2200,2200,,,,,,
Sony Electronics XYN,,unknown,False,greenfield,,0,2200,2200,,,,,,
Sony Electronics,,unknown,False,displacement,,0,2200,2200,,,,catia; dassault systemes; sketchup; siemens plm; solidworks,,
Skynamic,,unknown,False,greenfield,10,0,2200,2200,,,,,,
Scan3d,,unknown,False,greenfield,,0,2200,2200,,,,,,
Scan 3D,,unknown,False,greenfield,17,0,2200,2200,,,,,,
Restauratieatelier Restaura,,unknown,False,greenfield,6,0,2200,2200,,,,,,
Overhead4D and Co-Founder of 3DISE,,unknown,False,greenfield,,0,2200,2200,,,,,,
Overhead4D,,unknown,False,greenfield,5,0,2200,2200,,,,,,
Orthomap,,unknown,False,greenfield,,0,2200,2200,,,,,,
Nubigon,,unknown,False,greenfield,8,0,2200,2200,,,,,,
Norriv,,unknown,False,greenfield,12,0,2200,2200,,,,,,
Ndntech,,unknown,False,greenfield,,0,2200,2200,,,,,,
Ingos3d,,unknown,False,greenfield,,0,2200,2200,,,,,,
ICONEM,,unknown,False,greenfield,21,0,2200,2200,,,,,,
Geotronics Slovakia,,unknown,False,greenfield,6,0,2200,2200,,,,,,
Everypoint,,unknown,False,greenfield,,0,2200,2200,,,,,,
CyArk,,unknown,False,greenfield,20,0,2200,2200,,,,,,
Arrival.Space,,unknown,False,greenfield,5,0,2200,2200,,,,,,
3DScanLA Studios,,unknown,False,greenfield,3,0,2200,2200,,,,,,
NOMATECH s.r.o.,,unknown,False,greenfield,,0,2200,2200,,,,,,
MILCOM MILPACK s.r.o.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Esit Elektronik A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Üstün Plastik Ambalaj San. ve Tic. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
ÖZGE PLASTIK AMBALAJ SANAYI A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Yömser Ambalaj San. Tic. Ve Paz. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
YENİLER ETİKET SANAYI VE TICARET A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
VETAS PLASTIK VE AMB. SAN. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Velteko s.r.o.,,unknown,False,greenfield,,0,2200,2200,,,,,,
VE-GE Hassas Kagit ve Yapistirici Bant San. Tic. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
VATAN PLASTIK SAN.TIC.A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
UZERMAK GIDA END. MAK. SAN. VE TIC. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Uzel Plastik Sanayi ve Ticaret A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Umar Makina Sanayi ve Ticaret A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
TURKOGLU KAGIT KARTON SAN. TIC. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Turan Plastik Ambalaj Maddeleri ve Gida San Tic. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Turan Plastik A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
TEKNOSIN KODLAMA SISTEMLERI SAN. VE TIC. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
TEKNOPACK PLASTIK A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
TEKNIKA PLAST TEKNIK KALIP PLASTIK SAN. VE. TIC. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Tanrikulu Plastik Sanayi ve Ticaret A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
TAM-TAS Makina Sanayi ve Ticaret A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
TAC Ambalaj Sanayi ve Ticaret A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
SİMSEK PLASTİK SAN.VE TİC.A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Sumer Plastik ve Kagit San. Tic. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
SEZERSAN MAT. VE AMB. SAN TIC A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Set Makina San. ve Tic. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
SERSAN PLASTIK SAN. VE TIC. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
SERDAR PLASTIK VE AMBALAJ SAN. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
SEM Plastik San. ve Tic. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
SCA Esnek Ambalaj San. Tic. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Sarten Ambalaj San. ve Tic. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Saribekir Ambalaj San. ve Tic. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
PRINTPARK OFSET VE AMBALAJ SAN. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
"POLO-LTS, s. r. o.",,unknown,False,greenfield,,0,2200,2200,,,,,,
Polinas Plastik Sanayii ve Ticaret A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Pilenpak Ambalaj San. ve Tic. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Pebal s.r.o.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Papírna Aloisov a.s.,,unknown,False,greenfield,,0,2200,2200,,,,,,
PANDORA PLASTIK SAN. VE TIC. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Packon Basım A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Orego Ambalaj San. Ve Tic. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Nurpet Ambalaj A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
NOKTA OTOMASYON MAKINE VE INSAAT SANAYI TIC.A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
NEFAMAK MAKINA SAN. TIC. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
MPS METAL PLASTIK SAN. CEMBER VE PAKETLEME SISTEMLERI IMALAT VE TIC. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
MET KAGITCILIK SANAYI VE TICARET A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Mentpack Makina A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
MEMAK PLASTIK GIDA MAKINA SAN. TIC. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
MEHMET MAKINA SANAYI TCARET A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Mecatherm S.A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Maya Plastik Amb. San. ve Tic. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Marmara Makina Kalip Muh.ve Mum. San. ve Tic. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Maripak Ambalaj ve Endüstri Mamülleri San. Tic. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Maksipak Ambalaj San ve Tic A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Lithopak Basim Kagit ve Amb. San. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Lidersan Saglik ve Gida Ürünleri A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Kromel Makina San. ve Tic. A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Korozo Ambalaj Sanayi ve Ticaret A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
KERAMIK MAKINA SANAYI VE TICARET A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
KARAFIBER TEKSTIL SANAYI VE TICARET A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
J 4 s.r.o.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Ixapack Global S.A.S.,,unknown,False,greenfield,,0,2200,2200,,,,,,
